event_id,event_name,event_ts_raw,user_id,email_hash,phone,session_id,utm_source,utm_medium,campaign,device,country,order_id,amount_raw,currency,status,refund_raw,is_bot
2118,signup,09/06/2024 04:00,79.0,5a2dc87b923a896c200255d8057f7be5,,y3p2314n2m1x,,paid_social,brand,ios,PK,,,usd,,,False
2119,PageView,2024-05-27,424.0,cca60d7068fcc43d4487f73682b28cdb,,s67yl1joth42,email,cpc,,web,,,,د.إ,,,False
2120,PageView,2024/05/27 21:11,,,,o5cn4yy0nq2t,fb,Paid Social,Ramadan2024,Web,PK,,,US$,,,False
2121,pv,2024/05/22 14:20,42.0,,,upr1ms240fkj,(direct),cpc,,ios,,,,,,,False
2122,add_to_cart,02/24/2024 12:00,14.0,87aa3f7fcbe4c6ef4706ec76681d3304,,mpwp8gfz2i4x,unknown,(none),WELCOME,web,UAE,,,USD,,,False
2123,signup,2024-05-09 12:41:55 GMT,208.0,cd48a8c3b73b46ad70513357a9aab49f,,w0gjcif90ms5,email,referral,WELCOME,iOS,AE,,,usd,,,False
2124,SignUp,2024-02-21,375.0,a3ce2377b196522283fc8dac12e4a52d,,47noihtvwuv2,facebook,paid_social,welcome,ios,Sweden,,,AED,,,False
2125,add-to-cart,2024/04/06 20:35,315.0,9887f298174b3c80c2b473f8a65b9f98,,32ad8zus15as,,Paid Social,ramadan,ios,UAE,,,currency,,,False
2126,signup,03/04/2024 19:15,108.0,d651c1f1c1a05cce8e9da6bb2d325fed,0720642273,bhn0lh8ybuna,TikTok,paid_social,,Web,PK,,,USD,,,False
2127,page_view,2024-04-20T02:50:19Z,320.0,,,w6nreej8fa2f,tiktok,Paid Social,,web,Pakistan,,,currency,,,False
2128,pv,2024-06-07,62.0,5e363e654f33d83ae652109f7b2e03bb,2118601359,aect0pggtdhu,(direct),Email,ramadan,ANDROID,SE,,,د.إ,,,False
2129,pageview,2024-01-22,127.0,,3912811486,badfue2x11ln,Facebook,email,Ramadan2024,ANDROID,uae,,,USD,,,False
2130,pv,2024-03-10T02:32:44Z,404.0,89b5dcd12a406226af44d402734133c1,,yu5prbofern6,google,cpc,spring_sale,web,PK,,,AED,,,False
2131,PageView,2024-01-11,179.0,d937abc1a68ee37a2d100b808d776f40,,9mil7zdolje4,,CPC,spring_sale,Web,Pakistan,,,aed,,,False
2132,add_to_cart,01/19/2024 09:50,271.0,,,xckhdqz611ol,TikTok,organic,BRAND,ANDROID,PK,,,US$,,,False
2133,pageview,2024-04-27 19:48:24,354.0,,,ogtsmg9sij29,TikTok,cpc,,iOS,,,,AED,,,False
2134,buy,2024-05-21 18:47:41,325.0,5a107eaf79b7758db555c23d1d409e28,,968q8rp6yk2t,,,BRAND,iOS,UAE,ORD-86973,22.66,usd,PAID,,False
2135,refund,06/18/2024 17:50,434.0,3079cc6a41b460cdb5232f73e7d2c053,,4bpcxs9eksov,TikTok,email,BRAND,android,,ORD-40397,-164.84,,REFUNDED,partial,True
2136,pv,2024-02-09T00:32:52Z,108.0,d651c1f1c1a05cce8e9da6bb2d325fed,,09ll1qnm6bil,,Paid Social,ramadan,ANDROID,,,,aed,,,False
2137,start_checkout,2024-04-18,260.0,ee5b44e533b0f17ef80a5f431c87f14f,6959508590,ufy1wn8vfmt7,(direct),organic,BRAND,Web,,,,,,,False
2138,ATC,31/01/2024 19:07,,,,8v9nmxs7ecdg,Email,organic,,web,,,,USD,,,False
2139,add_to_cart,01/18/2024 05:48,295.0,6b9210c38fe9dda73eb4c0b232546b6a,,6ymjo9thq47y,fb,Email,spring_sale,ios,,,,AED,,,False
2140,pv,2024/01/18 16:42,345.0,5f918be554e7bb7c84c52bfabfdffa7b,,hrabg112dzaq,,cpc,SPRING_SALE,android,,,,currency,,,False
2141,register,2024/05/26 23:27,80.0,690a16bc0102330914404511306fb18e,,nprmtj4jjixw,Google,(none),,ANDROID,PK,,,د.إ,,,False
2142,pageview,2024/06/18 01:56,112.0,fa495858df8f1b19102f075393700a0b,,6w0rq2pp3xio,google,(none),brand,ios,UAE,,,AED,,,False
2143,pageview,2024/01/12 22:46,332.0,5bc285cf2b3008e5cd57647eae1c10cf,5782488743,vdmnznnyglo3,Google,(none),ramadan,Web,,,,USD,,,False
2144,start_checkout,2024-06-02,224.0,c3d8c873e149e479f525f58c8eab28c9,2569192844,we7eictoffj9,newsletter,CPC,,iOS,Pakistan,,,,,,False
2145,pageview,2024-05-09T23:47:53Z,,452d8b112112e14d644e9e6694851837,,8hxpl5v5h7ci,,cpc,spring_sale,ios,UAE,,,د.إ,,,False
2146,signup,22/02/2024 04:47,415.0,96fc39eac68ca22fd87ed5097be5abe6,2513051314,0poevlkz7t77,Google,(none),Ramadan2024,android,PK,,,currency,,,False
2147,page_view,2024-02-08,114.0,ed9f5f9e4cb39191400df130e86c7cc7,1007404412,965epo5oyk4t,newsletter,paid_social,SPRING_SALE,iOS,Pakistan,,,US$,,,False
2148,page_view,2024/03/16 05:36,100.0,cfba070edb0f1f35aaedb8b7b4022db8,,luj7uu52xh6t,facebook,Email,,ANDROID,Pakistan,,,AED,,,False
2149,PAGEVIEW,not a time,,0ecee90f0d890ca97734607d1b6b2f90,,db1s9xzabuj5,TikTok,email,ramadan,ANDROID,PK,,,د.إ,,,False
2150,PageView,2024/01/05 09:56,445.0,39933d0085407c107bcb5b82dfdcb5a3,,0gjiiw30y80y,google,Paid Social,spring_sale,ios,,,,USD,,,False
2151,page_view,2024-01-11,23.0,0a927bcc37319cc47ee26e7254129096,,yoggs77ynyia,,(none),brand,android,,,,د.إ,,,False
2152,SignUp,2024-05-18T23:27:22Z,17.0,3bf6638ecbd68c2c7c4b585e7e67137c,,plr7rjn9sxr0,newsletter,organic,ramadan,iOS,PK,,,د.إ,,,False
2153,begin_checkout,2024-03-31,306.0,6dee94307591df6c3d78514f4d08b5f5,,molhj48j6w5d,,paid_social,welcome,iOS,SE,,,AED,,,False
2154,checkout_start,2024-06-04 20:34:37,144.0,,,67ypa7nfd2bq,unknown,organic,Ramadan2024,ANDROID,,,,currency,,,False
2155,pageview,09/01/2024 09:49,117.0,327b09e9aad942bc77a025a722fa8775,,sm8gj31wxhy3,email,CPC,,web,Pakistan,,,aed,,,False
2156,pv,2024-01-22 17:07:36,167.0,af5f32487f1b6a188f9b5367035c30fe,3109867772,tp9l9u62cmgj,google,Paid Social,spring_sale,ANDROID,,,,,,,False
2157,pageview,2024-02-16,77.0,37879f9bf53c4069d2a2796e0968df7f,,b3y91qgqtguk,facebook,Email,spring_sale,android,Pakistan,,,AED,,,False
2158,sign_up,14/06/2024 08:55,42.0,010e3e2b7d3ecc5b611df5883eb3222b,,0uo7ueakqb7d,TikTok,,Ramadan2024,ANDROID,SE,,,currency,,,False
2159,AddToCart,2024/01/10 04:26,305.0,95e98c06de2a10b53e19facebf0f4eca,6338137095,atyhyh078pct,unknown,organic,spring_sale,ios,,,,USD,,,False
2160,pageview,2024/06/25 20:07,39.0,28ae085407c0fab69dbca6a46dde696e,,pcnk3vyhaaph,google,email,,ios,uae,,,د.إ,,,False
2161,CHARGEBACK,2024-02-19T05:42:50Z,,,,l0h0ixceivm9,(direct),email,welcome,ios,SE,ORD-59315,-13.62,AED,refunded,partial,False
2162,ATC,2024-06-21 13:19:14,446.0,37dc03de518143c368a32fe61c76437e,6375222332,,email,Paid Social,spring_sale,Web,PK,,,US$,,,False
2163,PAGEVIEW,2024-05-25 17:16:19,427.0,84f690fcff860d4a381957f60502a485,9143315258,uv91h7fkhciy,email,CPC,ramadan,web,AE,,,,,,False
2164,begin_checkout,,111.0,,,s4dmaacxm9m0,Facebook,email,,web,SE,,,US$,,,False
2165,page_view,06/13/2024 20:21,138.0,7e20136dd018dae4ea56df9ae375a688,6071639006,70dv4zj0mulg,unknown,,welcome,iOS,SE,,,,,,False
2166,PAGEVIEW,2024-01-08,439.0,035445b99cc4ab6dc87063ed221a3339,,w1o12zbcwby7,facebook,,,Web,AE,,,USD,,,False
2167,pv,31/05/2024 08:29,408.0,ad0912d29e80327aa50f85a523cb134f,,zhd65otycggv,fb,organic,spring_sale,android,uae,,,currency,,,False
2168,sign_up,14/05/2024 19:17,39.0,28ae085407c0fab69dbca6a46dde696e,,2psewtlu4wc0,google,(none),brand,ANDROID,,,,aed,,,False
2169,page_view,2024-03-31 09:52:33,197.0,e37a0ac01abb84f11be8cf18935320f4,,dagnf74ammk1,email,CPC,WELCOME,web,Pakistan,,,USD,,,False
2170,PAGEVIEW,2024-05-08,194.0,,,0rdhuyp3uoje,(direct),email,ramadan,ios,Sweden,,,currency,,,False
2171,pv,21/02/2024 02:54,352.0,,,rl0lgasj6zqt,email,email,SPRING_SALE,ios,Pakistan,,,US$,,,False
2172,pv,2024/05/29 00:21 +0000,224.0,c3d8c873e149e479f525f58c8eab28c9,2569192844,zk9j5qtq0mkt,,cpc,brand,web,,,,currency,,,False
2173,PAGEVIEW,2024/06/02 00:41,57.0,24b243ab9ed359578432dab8ebcc0566,,wu1deb5acub1,TikTok,(none),brand,ANDROID,AE,,,د.إ,,,False
2174,PAGEVIEW,04/23/2024 06:45,6.0,3d68d2ac089433a090dd5a9831621f16,1899289754,c814jbrdwxe4,Google,email,brand,ANDROID,Pakistan,,,usd,,,False
2175,checkout_start,2024-03-29,,665d1cd92ed5f33224bbe1c89de9334c,,vgnojx3p20gd,Email,paid_social,WELCOME,ANDROID,Sweden,,,usd,,,False
2176,pv,2024-04-14T13:00:26Z,271.0,587d6b3276a0b7a0478beeeb551164cd,4565154649,wu1deb5acub1,TikTok,paid_social,,Web,AE,,,aed,,,False
2177,pageview,01/06/2024 20:14,,8da7933b2a68ad9b6445e8125eaf4d64,,exqr9v1xsqle,Google,Paid Social,WELCOME,ios,UAE,,,USD,,,False
2178,add_to_cart,2024-06-26,268.0,3f350c497d7ebb608fa4389dd60ec0fc,,,facebook,cpc,Ramadan2024,web,AE,,,USD,,,False
2179,page_view,2024-05-31T11:17:56Z,47.0,9235115c8f39667b16ee86ea172c1134,,aali214rc20d,tiktok,Email,Ramadan2024,iOS,UAE,,,usd,,,False
2180,checkout_start,05/29/2024 14:34,417.0,e6692091c9006087c1b40ea4af26f168,4729812378,fvqtx1xmreqn,newsletter,,BRAND,iOS,Sweden,,,د.إ,,,False
2181,PageView,2024-04-29,68.0,41c18e987f65803889bab9030b81eab2,,qm098owftog1,email,organic,BRAND,Web,,,,aed,,,False
2182,AddToCart,2024-01-28T09:20:20Z,354.0,4099bf9afb05ccaa6db9f1ec54f0b219,,7nt1cumwxj67,Google,organic,Ramadan2024,iOS,AE,,,,,,False
2183,AddToCart,06/29/2024 01:42,302.0,8849e7d3e368a08706e72124ebdb6bd5,,fw9g7vl0m3x4,Google,referral,spring_sale,ios,UAE,,,aed,,,True
2184,page_view,2024-05-16T09:12:25Z,312.0,,,xh21ico85ivv,Google,organic,welcome,Web,Sweden,,,currency,,,False
2185,PageView,04/22/2024 10:16,,80ee168748bcfd51d9e3337f192ca2c4,,neppivksgndu,TikTok,Paid Social,ramadan,ANDROID,UAE,,,د.إ,,,False
2186,pv,2024-04-22,,a66be7e32856b71ab58dee8f4304d88a,,o1hmiw9jdz6o,tiktok,cpc,Ramadan2024,ANDROID,UAE,,,,,,False
2187,add-to-cart,2024-01-16T02:16:48Z,191.0,531346a501e8f8b7422f9d5935a67ace,1509152127,hkmexorc9bz0,Google,referral,Ramadan2024,ANDROID,,,,د.إ,,,False
2188,add_to_cart,04/18/2024 14:11,194.0,,8770549141,8w5rvc53osau,fb,(none),SPRING_SALE,iOS,UAE,,,currency,,,False
2189,PageView,12/02/2024 12:47,252.0,ad4d977fbb2d66de82b773d6097e88d2,,dg324v88dktv,(direct),,spring_sale,ANDROID,,,,usd,,,False
2190,begin_checkout,2024-02-13T11:57:28Z,95.0,fe6e8699b47aced6c8f30f7f94f7ef8d,,kjxueq3xfd0o,TikTok,referral,spring_sale,android,PK,,,,,,False
2191,addtocart,2024-02-10T13:04:51Z,56.0,48d48b7f0a7d9abc44dbec580f2fcb46,,2hox969mtwh0,(direct),cpc,ramadan,ANDROID,AE,,,AED,,,False
2192,buy,05/06/2024 16:58,,0a927bcc37319cc47ee26e7254129096,3772520047,s3gdont299n0,Google,organic,ramadan,Web,PK,ORD-30738,free,د.إ,paid,no,False
2193,AddToCart,2024-03-14 11:51:13,358.0,941c36e9632ab5b1d77c0ea857f8b2b4,4404501088,g135wg9rn7il,TikTok,(none),,iOS,PK,,,,,,False
2194,add_to_cart,2024-04-15T09:54:19Z,355.0,f5f2e902b18739c50f903add46014764,,wu1deb5acub1,email,(none),,ANDROID,,,,usd,,,False
2195,pageview,2024-02-04T16:46:41Z,400.0,5df737a5c83678c7ffecd552238329f3,,zdrzen12sg2r,facebook,paid_social,ramadan,iOS,PK,,,د.إ,,,False
2196,start_checkout,03/30/2024 00:39,,3c66844cbb7711afc5d4792b46613dc1,0996715940,1lgoteryw5g0,newsletter,,spring_sale,iOS,,,,currency,,,False
2197,PAGEVIEW,2024/03/28 02:09,,8da7933b2a68ad9b6445e8125eaf4d64,,xwo05djjkahu,TikTok,Paid Social,ramadan,ios,Sweden,,,aed,,,False
2198,pv,10/03/2024 10:51,337.0,,,la55fborzh1v,Google,,Ramadan2024,Web,UAE,,,currency,,,False
2199,register,2024/06/22 12:28,,,,fw9g7vl0m3x4,(direct),Paid Social,Ramadan2024,android,,,,USD,,,True
2200,pageview,2024-05-31 03:53:59,262.0,6d6b8d6dd4be3ae03d25fde2acb1774e,,w1o12zbcwby7,Facebook,paid_social,,Web,UAE,,,د.إ,,,False
2201,PageView,2024-04-01,419.0,61f330dba5212d9fb65b7252434e1561,,,(direct),Email,,android,,,,aed,,,False
2202,AddToCart,2024-03-01 00:55:05,331.0,a508547c083bbde7e37ff6044bfd06a6,7509183981,,newsletter,paid_social,WELCOME,web,PK,,,usd,,,False
2203,PageView,21/03/2024 17:45,247.0,8da7933b2a68ad9b6445e8125eaf4d64,6935496591,dvafghsgs249,Google,,,Web,SE,,,USD,,,False
2204,add_to_cart,2024-04-16T00:23:07Z,90.0,f4390dc22ba0a96b66575256313f025d,0215795765,csrlmghkdg9x,facebook,organic,ramadan,web,,,,AED,,,False
2205,pageview,14/03/2024 08:44,214.0,8a379d9321ed275bb72cc46cbacce41e,,qw8p1jt8ch4o,google,referral,,android,,,,USD,,,False
2206,add_to_cart,11/02/2024 16:38,26.0,bac828fa8ea01cd53d054081820b4675,,,Email,paid_social,SPRING_SALE,android,Pakistan,,,AED,,,False
2207,addtocart,2024/02/27 02:56,,f860a7d0af8ebdc0cce7e95b0acaf89b,7746337930,l4tlouu3nd2n,Email,CPC,WELCOME,ANDROID,PK,,,د.إ,,,False
2208,ORDER_COMPLETED,11/05/2024 17:52,156.0,55ee1be878a4a825d3706fd14d2072aa,8980150682,q5jgjdzn41w0,Facebook,CPC,WELCOME,web,AE,ORD-74966,USD 19.31,USD,success,,False
2209,page_view,2024-05-21T16:03:42Z,,1b7f3c43e432cfae8f94a3e4a7327a5c,,i0kix4olzytb,tiktok,paid_social,SPRING_SALE,iOS,AE,,,USD,,,False
2210,pv,2024/01/31 00:17,240.0,,7893510102,dzg5swddbon9,google,cpc,BRAND,ios,UAE,,,usd,,,False
2211,AddToCart,2024/03/23 17:47,157.0,20bef4d65354b3de6067d91ceac9c743,,fi2x0nxhzefb,Google,,BRAND,Web,,,,usd,,,False
2212,page_view,03/01/2024 00:54,283.0,a81ec22b2244eba9bcae253f38ad0f65,8311939370,v4xozqwxiaz6,(direct),referral,welcome,ANDROID,Pakistan,,,usd,,,False
2213,pageview,2024-06-25T13:47:01Z,150.0,9879e1d608c9de9410e1d13efa869597,1818311823,behujdl0wsjw,email,paid_social,Ramadan2024,web,Pakistan,,,د.إ,,,False
2214,SignUp,19/04/2024 12:12,434.0,3079cc6a41b460cdb5232f73e7d2c053,5722436678,841g5xlk7wtg,Google,paid_social,,iOS,uae,,,AED,,,False
2215,BeginCheckout,2024-04-15 11:09:15,105.0,3a01ed5a994ee24f1a88e87cc05f5c84,,v4kjm1wawe9w,facebook,cpc,SPRING_SALE,Web,PK,,,aed,,,False
2216,page_view,2024-01-12T10:06:22Z,316.0,c63af4bc12897b3721a9172bd4e70ef5,0511064522,3gy27dvnihw0,,organic,Ramadan2024,ANDROID,,,,AED,,,False
2217,page_view,05/02/2024 14:24,236.0,4a730edea1f35015592c2d13d0af9225,,b3y91qgqtguk,Email,Email,,ANDROID,Pakistan,,,AED,,,False
2218,PAGEVIEW,16/06/2024 09:05,349.0,bdee707b4d8043f25f44651e0dc47077,9017416578,pmzwyex197i7,Facebook,cpc,brand,Web,Pakistan,,,USD,,,False
2219,begin_checkout,2024-01-02 11:41:25,441.0,,,6vyj6ywye19q,Facebook,cpc,BRAND,Web,Pakistan,,,currency,,,False
2220,PAGEVIEW,03/05/2024 10:39,147.0,7004fab773bd0d61f90344ac5fb09cf7,9280093855,ti554ccmgiy8,google,(none),brand,web,,,,currency,,,False
2221,PAGEVIEW,2024-03-03T20:49:35Z,96.0,5044bf019112046aa04b581590d9f18d,,szu4p3phygay,tiktok,,BRAND,android,UAE,,,US$,,,False
2222,pv,2024-04-06T13:10:29Z,425.0,750a88ec850143c6de7756d3b36039e0,,6rwjkb2uf2x7,tiktok,referral,welcome,Web,,,,usd,,,False
2223,PageView,06/06/2024 21:41,70.0,6ee89bebf631dc62ae4255b73a93d9a1,,15z9hut3g66h,fb,paid_social,WELCOME,iOS,Pakistan,,,AED,,,False
2224,pv,01/03/2024 23:12,68.0,41c18e987f65803889bab9030b81eab2,,dck8qx5dxv3i,,cpc,welcome,ios,Sweden,,,aed,,,False
2225,BeginCheckout,2024-01-03 08:50:56,283.0,,,11m5jmz5fggu,,CPC,,web,,,,د.إ,,,False
2226,sign_up,18/01/2024 10:20,75.0,3826dc4161699b92f8c07e822fc8abbd,8247796742,kjr71a9oqq9c,unknown,organic,,iOS,AE,,,USD,,,False
2227,ORDER_COMPLETED,01/03/2024 17:47,315.0,9887f298174b3c80c2b473f8a65b9f98,,uhg9hyvhra07,Facebook,CPC,ramadan,ANDROID,PK,ORD-68176,USD 117.59,,Paid,-,False
2228,page_view,2024-06-27,68.0,41c18e987f65803889bab9030b81eab2,,sseqh7f379q1,TikTok,referral,WELCOME,Web,uae,,,aed,,,False
2229,page_view,03/10/2024 15:50,64.0,57a7f8de5fcd01b8e8fc76cc02944f5d,4370012166,8jf8cmjaq5oa,email,CPC,welcome,ios,Pakistan,,,US$,,,False
2230,AddToCart,03/03/2024 18:02,,f4390dc22ba0a96b66575256313f025d,0215795765,7mrzcf1bmsc1,Facebook,CPC,,android,,,,د.إ,,,False
2231,page_view,2024-03-10 08:00:14,,1d0d607ed7cf6f62d3dfbaa5cbc79d2e,0357913805,z2jn98glko0z,TikTok,organic,welcome,web,,,,usd,,,False
2232,SignUp,2024-04-05T18:49:29Z,97.0,21c542eb9d4b4d5d102fff47fadb46d2,9879492782,j0dpogzxfz1w,fb,organic,,ANDROID,UAE,,,usd,,,False
2233,pv,2024-05-14,261.0,3b8e13de1af3ce97d535d8266fa3fecd,,2hox969mtwh0,Google,Email,ramadan,web,PK,,,aed,,,False
2234,ATC,2024/04/08 22:12,358.0,,,,facebook,,Ramadan2024,ios,AE,,,usd,,,False
2235,checkout_start,2024-01-31 17:26:27,106.0,e60654ba5db285e05127aa8e7e798d2a,,qvxvljrngwoe,fb,,spring_sale,android,Pakistan,,,currency,,,False
2236,sign_up,03/05/2024 02:11,372.0,91805bdc22d56524743afdff7ee0d09f,,w9j7qp7nut4v,(direct),paid_social,ramadan,ANDROID,Sweden,,,,,,False
2237,PageView,2024-06-04T15:01:16Z,9.0,bc0fe9739fceb9d1d9c2928865337098,,s104q7z86oyi,newsletter,Paid Social,,ANDROID,Sweden,,,د.إ,,,False
2238,PageView,16/03/2024 20:22,124.0,617564b90824c86106cec2f9836206fe,,kox6q6bgdxdf,Google,organic,welcome,android,Sweden,,,USD,,,False
2239,add-to-cart,2024-04-25,304.0,fe81a4a204e5be9a951303d1089e38fc,,ncr8letnkhd3,unknown,,ramadan,ANDROID,Pakistan,,,aed,,,False
2240,page_view,2024-01-13,349.0,bdee707b4d8043f25f44651e0dc47077,,5ywmc9g9ez3i,newsletter,organic,welcome,android,UAE,,,USD,,,False
2241,PAGEVIEW,2024-02-24,27.0,d75f140da226cb556a496110a522859b,8110602797,hkmexorc9bz0,facebook,(none),welcome,ios,AE,,,US$,,,False
2242,page_view,2024/02/21 12:26,270.0,6124f7458f51f4c78402ec773e9038ad,9096793525,wkl3fxh6cjj3,unknown,cpc,BRAND,ANDROID,PK,,,,,,False
2243,pv,06/04/2024 08:08,,777abeecf314afad8b4bda4bb44480db,9661870441,c7m644svajaa,(direct),Paid Social,ramadan,android,Sweden,,,USD,,,False
2244,create_account,02/15/2024 21:16,,,,kss2g8d2c0sh,unknown,Email,WELCOME,iOS,,,,currency,,,False
2245,SignUp,2024-03-11T14:20:53Z,168.0,1a39111c2889c72e6d1223b8d998ef63,8825045161,fbxgzgst4pmd,facebook,cpc,BRAND,Web,uae,,,,,,False
2246,AddToCart,2024-01-10,89.0,5c712e2ce8af0aea37ae31b90208a9bf,,rl0lgasj6zqt,fb,cpc,ramadan,ios,,,,AED,,,False
2247,create_account,2024-05-27 04:20:20 UTC,359.0,38640b8cba7bea70433770dcb8e8393a,7178038078,wyxcfjey6g9x,,paid_social,Ramadan2024,web,,,,usd,,,False
2248,PAGEVIEW,2024-06-27T03:58:10Z,318.0,,,3vydz4h1pbch,facebook,cpc,spring_sale,ANDROID,PK,,,USD,,,False
2249,add-to-cart,26/03/2024 10:51,90.0,f4390dc22ba0a96b66575256313f025d,,oo00ngx2l7j1,TikTok,CPC,WELCOME,Web,SE,,,USD,,,False
2250,BeginCheckout,28/03/2024 00:33,68.0,41c18e987f65803889bab9030b81eab2,,ds82i3nkmg2c,facebook,organic,,Web,PK,,,currency,,,False
2251,page_view,28/02/2024 23:56,75.0,3826dc4161699b92f8c07e822fc8abbd,8247796742,s8ni04tv3aen,google,cpc,ramadan,ios,,,,,,,False
2252,sign_up,2024/04/24 17:07,,aa5f6a8b09b450b2074fa3e47f822668,,h4y3530cp56s,facebook,Paid Social,spring_sale,web,uae,,,AED,,,False
2253,buy,2024-03-26T20:20:55Z,329.0,d9792f3b2fabb9ee07ad39418793e63b,2958336565,s529dgmuvo70,fb,organic,SPRING_SALE,android,Sweden,ORD-10867,85.86,,COMPLETE,FALSE,False
2254,PAGEVIEW,2024/02/17 02:39 UTC,,f4541c8be7352f293940a584156d3b9b,,,email,Email,BRAND,web,uae,,,aed,,,False
2255,pv,2024-01-16,130.0,c6d26405a3fdc59bee114b2b64854f70,5118528171,3795zno3l3rz,facebook,email,spring_sale,Web,PK,,,usd,,,False
2256,PAGEVIEW,2024-06-13,10.0,f058bbd0c2295e6644e5c489ef305dca,,mw0ujruz4qm2,Facebook,(none),,android,Sweden,,,USD,,,False
2257,page_view,2024-03-13T08:16:01Z,,19492ac49448ed8bf6ee8b5bb422e5c6,,2svwhg3m0z7u,tiktok,email,WELCOME,iOS,SE,,,aed,,,False
2258,page_view,04/26/2024 11:35,254.0,58045be05230a1ef2e7e300b6782179f,0413978459,dy7cz47k74df,,cpc,WELCOME,ios,SE,,,usd,,,False
2259,start_checkout,2024-02-14,256.0,6a357dc82d7eec4e534e0af395cb90fb,,dfihluoyvfu2,Facebook,referral,ramadan,Web,AE,,,US$,,,False
2260,pv,03/22/2024 15:27,273.0,0bb6aa89c87906baab8ffc2ad888f6be,,o1nuolzz9qvc,facebook,paid_social,BRAND,android,Pakistan,,,aed,,,False
2261,register,2024-03-02T05:34:21Z,333.0,aee7d641c92489f74415e606179f0f6d,,n4fr6avvk5x7,Facebook,email,BRAND,ANDROID,AE,,,USD,,,False
2262,AddToCart,05/07/2024 15:56,293.0,1eca814c8d70c9cfd59fd02cfc56c05e,3661358362,383rzmzee77y,Google,(none),BRAND,ANDROID,,,,US$,,,True
2263,pv,02/29/2024 04:28,449.0,1500c9fb8fc8b996fca3eb5b875a3bdb,1955401690,bqfx34g3ybff,,email,BRAND,ios,PK,,,currency,,,False
2264,addtocart,2024/06/25 23:51,16.0,,2974440580,v5n5qucsddri,,organic,,web,UAE,,,usd,,,False
2265,BeginCheckout,2024-04-30T09:57:42Z,121.0,,,w0mlu4ge15d9,TikTok,email,welcome,iOS,SE,,,USD,,,False
2266,PAGEVIEW,02/28/2024 14:17,,e7ddbde4c338bb56f7efd3bcc78e5454,7761593862,4eij0hw92ogf,fb,organic,Ramadan2024,ios,AE,,,aed,,,False
2267,pageview,04/21/2024 18:41,310.0,7d72a9f600bc3708866ed083587d706a,4073037125,onumllhkxb4y,google,paid_social,brand,Web,,,,د.إ,,,False
2268,checkout_start,2024-02-20T15:42:44Z,187.0,4b388ce4643f8d484ade8fd31fcbe3a5,2353027259,60tflpmh4160,TikTok,CPC,WELCOME,iOS,UAE,,,USD,,,False
2269,PageView,2024-01-19,437.0,1d41041b9e58aa2b277481370d9ab644,,yypehj74zpnf,tiktok,Paid Social,BRAND,ANDROID,Sweden,,,د.إ,,,False
2270,page_view,2024/03/24 12:39,,,,8jy2vgh6ukd7,email,referral,,ANDROID,AE,,,د.إ,,,False
2271,add_to_cart,2024-04-22T16:09:31Z,416.0,dbe9f6f469783b2257d77a2a4825b76f,6869203955,oo00ngx2l7j1,unknown,Paid Social,Ramadan2024,android,,,,aed,,,False
2272,pv,2024-03-14,227.0,,,t9frblk46tdb,Email,(none),BRAND,ANDROID,SE,,,USD,,,False
2273,pageview,15/02/2024 12:23,355.0,f5f2e902b18739c50f903add46014764,,mya7pnm1cz30,email,cpc,,Web,PK,,,aed,,,False
2274,PAGEVIEW,2024-05-03,70.0,,,badfue2x11ln,tiktok,(none),Ramadan2024,web,,,,US$,,,False
2275,BeginCheckout,05/05/2024 01:42,132.0,2e83d0cc169b5707aaa4b091094edf53,,,Google,email,BRAND,ios,,,,USD,,,False
2276,add-to-cart,28/06/2024 21:49,385.0,,,,TikTok,,SPRING_SALE,web,PK,,,,,,False
2277,PageView,2024-04-14,226.0,229cbba6c7bf119a7b83287caf04348a,,hm3ts3c05thg,(direct),referral,,Web,,,,usd,,,False
2278,PAGEVIEW,2024-06-20 21:26:11 GMT,164.0,,,hs1xj6fzvwgy,fb,Paid Social,BRAND,iOS,,,,USD,,,False
2279,SignUp,2024-01-17,204.0,566e89b40741fbfa9420418f1c51ee78,,u8fpus810d5w,Facebook,Email,SPRING_SALE,ios,,,,USD,,,False
2280,page_view,2024-03-03,5.0,21fda07b099da4ae17b42c77193893ec,,5h78e5y56e7z,facebook,referral,ramadan,android,PK,,,د.إ,,,False
2281,AddToCart,2024-05-03T16:20:05Z,387.0,8da8149c32c460729e39893fb9f74e3f,,p2t8b2zh4mib,Facebook,(none),,web,,,,aed,,,False
2282,PAGEVIEW,2024-05-09T07:28:34Z,,0ecee90f0d890ca97734607d1b6b2f90,,2cs6l1ve65gx,,cpc,brand,ANDROID,UAE,,,,,,False
2283,pv,2024-03-08 08:37:14,99.0,1ba76c05274a075804c6c627f1ee468e,8780787004,whn1o2nx416j,,Email,brand,web,SE,,,د.إ,,,False
2284,PageView,04/22/2024 15:44,309.0,2642849989c793de6c0c94a6d738cecf,,8ai5f2u4nw1h,fb,,SPRING_SALE,web,uae,,,د.إ,,,False
2285,pageview,05/20/2024 21:34,239.0,5fcc110b17125b3f0ebc31bc5c7540c4,,3hrt9mjgh2ty,google,CPC,welcome,iOS,,,,US$,,,False
2286,ATC,03/01/2024 22:14,92.0,,,m2l6u3odh5m8,newsletter,referral,,iOS,,,,US$,,,False
